country;state;municipality;municipality - state;geocode;feature_id;class;class_level_0;class_level_1;class_level_2;class_level_3;class_level_4;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Brasil;Amazonas;Nova Olinda do Norte;Nova Olinda do Norte - AM;1303106;117;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;11635,20687;11911,41737;11534,33988;11091,88326;11105,06055;12468,50849;11094,8511;12580,30374;10656,23116;10160,8517;11381,60228;10095,84967;11479,71045;11237,96551;9939,992961;12690,65129;12738,53377;12748,50865;13069,30201;13534,05684;13471,91474;13249,26073;12519,50694;12531,52974;12287,40426;13251,67906;13320,09096;12462,79532;12611,05899;12513,12721;12879,56067;14007,43284;12935,62224;13322,5229;12979,34149;13295,58909;12958,28314;12068,05972;9500,042278
Brasil;Amazonas;Nova Olinda do Norte;Nova Olinda do Norte - AM;1303106;117;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;819,7320102;877,2738755;836,5070523;813,0470029;822,6796467;917,6804735;811,7979716;930,0796182;813,4043207;796,3658974;854,9758156;789,1410285;864,4255776;856,7596519;787,2673691;844,0918857;829,1046716;840,8771923;820,1852644;826,9653324;811,1745075;815,3666409;797,4359604;791,3697641;786,1956288;807,9612327;807,6935665;781,643841;791,5474372;773,0824444;791,5458336;961,5703117;1214,991402;1209,821327;1264,236026;1092,25601;1095,648624;1252,105837;1225,301321
Brasil;Amazonas;Nova Olinda do Norte;Nova Olinda do Norte - AM;1303106;117;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;2731,106865;3616,420477;3714,195251;3756,147093;3942,917061;3894,269684;3860,846536;4802,595482;5483,515953;5765,265551;5704,554149;5701,823689;6378,22263;6846,75885;7426,214752;6654,581995;6591,262627;7007,062452;7024,317731;6844,735321;7257,752052;8785,630413;8806,37959;8130,07996;8660,677851;9340,489868;8909,957795;8530,561374;8589,191001;9343,377573;10508,98809;11335,94919;12183,84636;11721,02608;11801,31824;11894,83628;12470,15952;14057,23913;16553,78032
Brasil;Amazonas;Nova Olinda do Norte;Nova Olinda do Norte - AM;1303106;117;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;207,0262239;213,7159674;215,0539114;214,2511393;214,8755183;214,2511401;214,9647173;216,7486488;217,1946246;217,1054274;216,9270335;217,2838177;217,8190012;217,9973927;217,5514093;218,0865913;218,8001659;220,3164985;231,1092476;237,3529742;239,2261153;245,7374515;246,8078109;251,2676223;252,1595788;253,3191218;253,31912;255,459831;275,6181872;278,0264819;280,6131593;287,3920391;290,2463053;293,4573565;293,4573537;296,5792231;299,3442957;301,2174205;313,0804902
Brasil;Amazonas;Nova Olinda do Norte;Nova Olinda do Norte - AM;1303106;117;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,070346643
Brasil;Amazonas;Nova Olinda do Norte;Nova Olinda do Norte - AM;1303106;117;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;42906,04742;42283,27927;42880,59708;43852,0787;43686,67021;42171,48227;44099,72412;42472,09798;44784,58472;45279,09161;43688,05793;45335,27532;43404,14633;43671,295;45636,17363;40672,71673;40437,77965;40423,52661;40151,59787;39413,46171;39502,11378;39822,54657;40751,2021;40829,73564;41211,43673;40069,09545;39896,50812;41004,57012;40654,55557;40914,4863;40540,73406;39146,65685;40321,05532;39865,62926;40381,04221;39978,91036;40852,34069;42001,33428;40963,09851
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0;0;0;0,089306732;0,089306732;0;0;0;0;0;0,089306732;0;0;0,089306732;0;0,089306732;0;0;0,089306732;0,178613538;0;0;0;0;0;0;0,089306732;0,089306732;0,089306732;0,178614764;0,089306732;0,089306732;0,089306732;0;0;0,089306732;0;0;0
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;2950696,91;2950526,023;2950464,487;2950342,608;2950267,092;2950276,598;2950263,73;2950274,004;2950140,203;2950261,516;2950349,314;2950293,5;2950274,681;2950088,289;2949966,731;2950153,429;2950213,101;2950191,664;2950098,594;2950095,284;2950042,419;2949943,466;2949858,175;2949905,866;2949826,83;2949698,687;2949681,359;2949846,661;2949826,844;2949755,029;2949472,164;2948532,294;2948525,599;2948727,512;2948783,648;2948733,421;2948241,717;2948161,82;2947973,572
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,110466571;4,110466571;4,110466571;4,021072437;4,021072437;4,021072437;4,021072437;4,021072437;4,289082758;4,646659259;4,646659259
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;679182,3301;676966,3413;675142,5848;678825,6729;679598,4725;679345,8079;677351,8335;678552,9646;679125,979;680702,536;681468,3702;681053,9903;683978,552;684625,935;682916,4494;689623,2563;691421,5592;691872,4377;692324,4157;692337,5591;692270,3243;691948,6663;691493,7534;692338,5141;692937,5756;692785,6202;693151,0856;693031,0186;693287,8732;692926,3109;692677,7695;692307,2062;692523,5298;692711,7897;691832,6454;692299,0122;691780,3725;688825,9608;690511,9119
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;10780,59554;12122,58045;10839,59669;13316,48951;11729,48572;11421,37302;10313,58306;12453,03203;10655,10046;11203,37911;12672,13572;10884,07453;15259,14598;16443,32126;12628,60656;16535,83799;19488,33095;18097,50048;18828,14835;16815,60236;18962,13537;18984,74868;16523,14438;17050,55769;18828,01825;19073,45641;18924,23213;18315,83242;18509,32322;18726,4804;19940,20133;21395,169;19656,79785;20357,44672;19066,02174;20193,06063;17391,3906;12781,16788;14040,91486
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;119,5554831;168,5934757;121,6994932;252,8530577;171,3803664;137,249555;239,0210039;402,1204555;129,1177846;157,2604744;199,2326881;120,9871046;205,5063723;298,3249731;126,5265259;130,2790217;315,4831974;163,6135632;336,1337474;129,8316556;339,7280039;156,3624574;127,3305387;137,9623362;277,728291;144,482164;309,1823248;141,8965913;133,407512;144,4019894;160,7496726;222,2297052;173,7950171;159,0415435;138,5945969;267,4200515;126,8847223;127,5961646;204,3373112
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;731,0702955;1062,435792;1209,514354;1515,907859;1553,694687;1566,0466;1537,120554;1732,726183;1888,033649;1799,785251;1554,177115;1617,85599;2109,567516;2554,891866;2454,181394;2459,584904;2577,571042;2656,035014;2841,911336;2705,109709;2833,805448;2881,811318;2774,607056;2763,387289;3010,192212;3247,664108;3300,573319;2879,268278;2833,280158;3006,173436;3551,867337;4823,089852;4704,341074;4331,814462;4141,410087;4352,771002;4872,366965;4583,040049;5958,073013
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;207,9042209;232,9987364;238,5354576;248,805569;252,5563819;258,0933203;267,9169198;270,9533214;268,8993139;270,3281707;276,2223518;275,8651275;280,4197156;286,5818223;289,3503203;291,404344;299,3525491;300,0669861;307,3007483;307,2114393;307,7472473;310,8729378;319,0890407;331,323889;348,5598548;353,8287619;369,9930604;371,7791565;373,2973681;372,1363994;384,9071568;387,0504624;387,0504588;387,5862241;387,3183311;389,6402;387,9433937;389,4615989;391,604847
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,446527649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,697898853
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;135948,4244;136587,8174;139650,3722;133164,364;134094,0189;134661,6213;137693,5845;133980,9892;135459,4566;133271,9851;131147,2482;133420,5172;125558,9169;123369,3566;129284,9443;118472,9091;113351,3924;114385,4716;112930,1962;115276,013;112910,6305;113440,862;116570,2443;115139,1788;112436,7238;112361,7104;111929,0245;113078,6362;112700,4413;112735,1855;111478,684;109998,0533;111684,7752;110978,821;113311,4343;111408,3328;114843,7831;122772,2848;118572,0867
Brasil;Amazonas;Novo Airão;Novo Airão - AM;1303205;118;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,161673523;1,340392566;1,251033069;1,608317261;2,144368945;0,804062372;0,268020746;1,608418268;10,81216991;12,77798061;5,717761804;23,04280798;22,06306979;24,83329788;6,965645386
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0,267179907;0,445286566;0,356254395;0,356254395;0,089030786;0,089030786;0;0;0,08903075;0,08903075;0,178072858;0;0,356295349;0;0;0,178105347;0,178105347;0,178105347;0,178105347;0,178105347;0,178105347;0,267136096;0,356181561;0,267179907;0,356225372;0,267136133;0,267159851;0,089074561;0,089074561;0;0,178018903;0,356123401;0,445197925;0,445212421;0,089030896;0,089030896;0;0;0
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;3660019,058;3658720,454;3658483,409;3657993,544;3658177,595;3658579,076;3658741,416;3658351,615;3657906,133;3657590,76;3656032,87;3654873,051;3652220,967;3650407,143;3649585,926;3651112,611;3652334,543;3652295,287;3650727,985;3646199,21;3639825,746;3636508,171;3633092;3627255,799;3625298,798;3623717,189;3623165,858;3622349,791;3619232,991;3616111,567;3610281,098;3598044,64;3585598,515;3572430,552;3549827,147;3537368,449;3513886,212;3482625,797;3467298,402
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;1410,953079;1398,211605;1386,166605;1367,63868;1375,154707;1428,117334;1467,275322;1456,903933;1427,308179;1388,933172;1302,819465;1262,065611;1266,324883;1288,304625;1300,524907;1314,18265;1305,953967;1325,910519;1334,691428;1324,14509;1267,172927;1218,698601;1219,398604;1225,413202;1237,908882;1255,988409;1264,578172;1285,110126;1325,235024;1315,596082;1284,487042;1268,358016;1262,070678;1250,899467;1265,506884;1269,942234;1286,05845;1286,26808;1241,132657
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;279047,1355;277186,9022;276909,2298;276776,669;276659,3405;277289,8781;277140,7888;276945,0091;277104,8648;278010,9671;278389,2522;278304,3796;277226,6358;277409,162;277047,4653;281419,4625;282161,1439;282276,5508;282568,0143;282980,5053;283170,1264;283026,7962;282614,898;282269,3562;282291,0967;282481,4586;282616,9316;282980,5213;283416,763;282444,9038;282367,8346;282313,8202;282578,4841;282278,4916;281665,4399;281047,071;278725,1781;277071,4283;276904,6179
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;14781,62287;14053,738;14045,21342;14421,26084;14345,15689;14184,946;13823,5545;13944,48567;13984,26374;14433,36011;14002,46412;14796,08686;14230,13616;14976,03055;14197,78281;15338,71011;15213,9959;15281,72938;15444,90778;15585,58801;16662,85294;16152,96884;15604,2946;15515,11888;15319,81843;16561,72602;15975,88959;15987,97152;15750,21605;15606,53814;15949,71877;16641,57495;16444,91662;15671,98836;15747,67336;16221,61393;16080,66134;15683,93388;15564,12893
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;78811,33556;79733,36303;79641,41184;79622,56992;79525,44058;79566,95707;79492,28293;79490,00611;79539,12964;79567,94495;79553,46251;79528,25913;79497,6927;79478,98927;79608,11788;79629,92253;79580,6137;79560,89758;79417,2667;79457,20152;79422,62789;79272,16434;79181,42059;79434,1252;78968,19331;78636,26137;78568,71941;78958,63997;79063,51747;78870,43992;78790,24452;78547,43643;78482,60846;78712,18236;78951,34324;79189,88201;79183,00258;79601,43136;81878,8879
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;5732,25825;6845,607292;7252,318653;7692,352501;7330,128691;6945,286739;6663,91695;6998,68279;7586,823336;7903,129514;9844,70857;11303,92966;14126,44109;16119,87633;17526,06562;15890,49115;14255,31973;13996,43737;15146,08898;19744,6847;26513,08527;30155,10865;33586,00046;39096,50892;41562,51496;43702,94295;44337,00793;44506,69056;47196,13356;50560,32771;56838,8623;69647,21322;82004,00818;94755,47574;117378,8737;130185,1368;155292,7355;186874,4414;200929,2864
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;229,0361927;252,4563158;253,5249111;259,4021628;285,4046568;320,4010897;329,8403976;330,6418413;330,8199416;331,265191;331,0870892;334,1147841;335,9848139;340,1701449;343,5540065;351,8355821;356,5551852;360,562411;365,3710632;367,1520612;373,2074103;374,5431459;381,8451685;389,5924572;398,7645135;401,8812583;402,5936571;404,6417775;406,1556293;406,8680259;416,1292691;416,9307085;425,5685655;426,9933633;428,7743706;431,4458693;434,2954689;435,8983743;443,0222952
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;110,3567617;108,7627239;160,8705865;161,5785292;103,0039745;102,9154052;102,9154052;123,9134654;169,1057053;155,2754336;134,8151379;125,2556929;119,3329008;144,8399282;134,3718755;134,6375377;134,6375377;134,6375377;112,8377281;119,586049;125,7103577;138,3767112;143,513911;182,3374964;159,988399;144,5621801;158,9229735;159,0115289;129,3367686;182,3397004;51,89994427;167,9841364;147,6848562;164,3483498;172,8506636;226,7396983;257,7553205;364,5441807;393,1698916
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;1409,492962;1408,609021;1408,609021;1408,520609;1408,520609;1408,520609;1408,520609;1408,520609;1408,520609;1408,608992;1408,697404;1408,697404;1408,697404;1408,608999;1408,078748;1407,990374;1408,078749;1408,078749;1408,432283;1408,697404;1408,697404;1408,697404;1408,609017;1406,841229;1407,01804;1407,901925;1408,078704;1407,283186;1407,459941;1407,813507;1408,167065;1408,167065;1408,520662;1407,990248;1407,813467;1407,725103;1408,609357;1406,222639;1403,570514
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;30;Antropic;4. Non vegetated area;4.3. Mining;4.3. Mining;4.3. Mining;502,5052177;539,6420312;582,7040276;588,1049585;595,9783032;606,6753208;633,9987678;644,3455639;627,1050002;655,1371421;679,3665729;665,9267162;695,1971362;685,6488463;683,2621252;707,932883;709,2602915;702,7169831;705,81157;706,1658826;710,9406453;737,9102901;776,3756574;857,5483692;867,4525626;892,4760286;883,7220681;884,5181495;888,2338407;909,6334433;923,515881;960,573151;1004,707721;1029,82094;1024,95778;1064,22149;1067,316353;1065,81316;1065,724728
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;75851,2466;77657,07611;77781,45371;77613,27049;78099,45547;77472,40518;78100,75835;78211,1442;77821,10461;76459,79778;76225,54682;75303,50136;76777,50168;75646,49486;76070,11835;70597,31406;70444,98847;70562,28136;70672,26879;70000,3043;68405,64426;68891,57977;69872,50313;70255,64768;70389,64369;68700,57991;69121,28426;68981,00011;69089,13635;70089,24083;69592,24713;68486,97506;68547,73758;69775,72714;70032,67429;69486,31976;70152,46351;71351,97879;70705,95805
Brasil;Amazonas;Novo Aripuanã;Novo Aripuanã - AM;1303304;119;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,41474104;11,85002306;19,27810321;19,98549404;24,05280131;16,71263652;3,713805518;2,033747308;1,414778674;0;0;0;0,885316364;1,239443048;0;0,353579871;2,124275806;6,63228443;130,9803817;137,5109416;77,3672298
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;216550,2696;216368,009;214622,3552;213242,8184;212087,294;213943,5778;213739,4222;212272,4853;209989,0695;208435,6997;206418,9376;204780,0021;199524,7776;196189,5752;195962,0368;193797,9014;193669,5297;194117,122;194591,7327;193877,797;191925,9834;191050,3327;190753,3529;191278,8312;191379,6536;191303,9188;192558,1696;194154,7689;193478,5211;193232,1025;191414,6891;190285,8194;190571,0406;192470,0488;194534,9701;194543,5545;195255,4017;195557,8447;195067,7643
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;25,53786965;25,53788826;21,43020062;0;2,053539294;2,053539294;4,911292822;4,732726208;3,124933765;2,142797192;2,142797192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,73274494;14,55492003;13,03703918
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;90836,07198;88438,01818;88359,29214;85644,99676;89404,61892;88330,57621;89584,2855;86964,33452;83167,8361;83307,51345;83766,28396;84615,98119;79860,23958;80547,4763;80189,76862;80918,38777;80820,32875;81620,74171;81889,91083;80339,24044;80432,18841;80865,81527;82495,2697;83518,26267;82832,04164;83060,89101;83487,14694;82987,7328;83595,76231;83673,79286;83308,07995;83707,66488;83614,1266;84588,93426;85956,05208;85478,84147;85880,66082;87932,45495;101492,5668
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;146427,5476;136491,6415;119845,7305;111810,336;130833,122;110446,2882;101574,7182;109277,8944;109524,9346;97984,26363;91779,59055;97645,42545;109377,2465;121380,2974;56661,35981;71516,6231;67050,05489;66379,27923;81063,86442;92724,86398;82100,25017;76815,43002;71114,96429;60203,75575;53666,64932;75691,18757;68182,09128;51419,67842;52479,89337;49778,02772;57864,43374;90351,70782;66578,87506;76708,07646;66351,49388;77081,86493;54312,8238;44395,55091;44182,57528
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;2531,527513;2411,428766;2547,503685;2635,18467;2831,254541;2742,5575;2809,647225;2966,182506;2904,719844;2541,577572;2733,656043;2792,600957;2875,858539;1434,917744;824,1022424;983,6620971;930,1901064;900,8007573;962,1548142;1010,013193;951,8782137;817,683735;734,1942357;730,8171474;697,9507319;741,1632449;769,3723127;940,2606325;969,2868458;738,4784223;829,5538786;959,4746469;1031,172407;1086,093424;1415,363157;1594,043006;1782,350471;1748,859389;1228,741252
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;13117,39443;14213,46299;16352,65612;18075,272;15847,72615;15532,61102;15453,95365;17664,75926;20248,44938;22135,59115;23792,12302;26622,49294;36988,8376;42538,43097;42576,03334;45571,97485;45834,86274;44931,32863;44632,06282;45614,85897;47481,74672;48300,93663;47430,82074;46617,84476;46638,79266;46843,63341;45273,36379;42272,01815;43370,12624;43823,80027;45772,82214;46407,08803;45931,5813;43225,73731;39085,8076;38965,32065;37104,12249;37016,80462;38598,32179
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;1161,856218;1327,436938;1334,224255;1343,155807;1359,945577;1381,468473;1392,275131;1403,438394;1405,492666;1403,349075;1423,174593;1429,605024;1447,287655;1469,703495;1452,645909;1468,274353;1471,489412;1473,81148;1480,242056;1484,171479;1496,674796;1499,711005;1509,267192;1516,590594;1524,628329;1538,113445;1541,5963;1541,506905;1542,132031;1544,097102;1551,331075;1565,977968;1568,389438;1575,980255;1576,962606;1587,947064;1588,840102;1591,429939;1599,556725
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;34,20707133;8,126514594;8,305119183;8,394421454;0,714418158;7,14418952;7,50139884;8,037212134;21,96837449;11,96651583;3,482790009;2,321859595;3,750697626;3,12558175;3,661395245;3,661395245;3,750697528;3,750697571;0;3,036278729;3,215071753;10,716934;9,198699945;8,30562041;7,680466687;7,859080298;7,769773492;7,680466687;8,394890424;14,11058065;22,14708277;23,03816443;9,019452032;15,36045599;6,608456342;11,69855388;15,44915345;36,88178608;163,8572389
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;124929,6042;136329,9976;152524,1272;162855,8235;143247,6448;163227,472;171047,2127;165053,5813;168348,9574;179792,8953;185696,3223;177727,2842;165537,9834;152052,4548;217946,3734;201355,4965;205835,7752;206189,147;190996,0139;180560,9284;190807,2256;195835,5886;201566,9487;211741,5737;218868,5848;196412,4233;203766,2826;221939,569;220163,1129;222803,2667;214838,6356;182307,799;206297,9361;195917,4413;206666,4878;196330,4748;219587,2149;227261,0593;213255,8975
Brasil;Amazonas;Parintins;Parintins - AM;1303403;120;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;1,964988019;2,322113452;0,357125433;0;1,607440851;2,23266604;2,05426925;0,535907672;1,428700403;0,982250885;0,267848669;0,267848669;0;0;0;0;0;0;0;1,071825348;416,8192026;419,7666065;1,96498172;0;0;16,79166332;30,18891341;352,7663099;8,751854187;8,305336237;14,28897392;7,411545264;13,84057244;28,30925701;22,23583885;22,23649544;84,38532368;60,54097154;13,6635215
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,088544446;0,088544446;0;0;0;0;0;0;0;0;0;0;0;0,088544446;0,088544446;0,088544446;0,088544446;0,088544446;0;0;0;0
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;3960692,425;3960562,651;3960468,196;3960391,039;3960507,651;3960589,16;3960695,777;3960203,205;3960243,622;3960307,177;3960268,186;3960119,5;3960257,952;3960100,711;3959849,679;3959863,929;3959740,349;3959494,594;3959262,071;3958821,237;3958379,788;3957994,676;3957313,522;3957158,157;3956906,124;3956403,769;3956085,832;3955653,989;3955148,428;3954377,342;3953500,792;3952376,798;3951782,93;3951435,543;3950253,983;3948141,247;3944480,443;3941477,353;3939611,606
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;26,22396988;25,51507695;25,86946965;24,62937846;22,94583079;21,79355417;25,60394259;29,32606164;25,78175866;24,71797332;20,90692359;15,23437815;18,77872247;18,24703459;20,64054319;19,84341667;18,15965111;13,9048205;11,33494838;10,53744122;9,828533423;10,71470024;11,6894735;12,13253856;12,13251277;12,48699816;13,10729535;13,46175978;15,32264067;18,42421697;20,37376036;19,39903273;20,55100095;20,10792893;21,43711654;19,22163943;14,878886;11,50955604;50,33710131
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;166477,148;165747,5366;165634,2016;165079,3491;165466,9061;165547,3773;165199,1645;164747,8127;164609,1628;164580,0386;164402,0611;164887,2775;164964,6109;164891,4786;164631,5562;166368,7418;166771,1895;166805,3723;167252,3888;166764,5619;167519,8699;167803,9003;167682,7784;167965,3315;167699,5922;167437,6439;167389,7999;167083,7091;166848,4802;166454,128;166202,4061;166176,1086;165992,9659;166112,3866;166068,7242;165609,4702;163653,5812;162851,1752;161896,4362
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;5406,388705;5042,951547;4961,699973;4771,822721;4944,185655;5003,728296;4743,566926;5161,091642;4665,669341;4679,854384;4454,246245;4419,66824;4451,850266;4649,247862;4254,297471;4629,61765;4965,564649;5207,129673;5112,030079;5351,643421;5089,666699;6082,167794;6459,989003;5772,768351;5572,340564;6557,446428;5981,315497;6226,79646;5809,247878;5794,53249;6241,031362;6868,914625;6111,742544;6385,783657;6445,915013;6677,846154;6764,20005;6475,555379;7796,204472
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;282,4930174;372,8651998;343,2644669;320,5876226;343,9677736;378,0992706;345,8816541;385,3621135;340,8747842;401,2825353;328,80788;366,2213066;390,0169437;368,7062453;341,31646;341,7653272;323,4309725;310,1381169;311,2887906;329,1624558;313,0807148;327,6075177;321,2713445;299,057332;287,8885518;338,3806258;299,1438805;297,6343678;295,6875932;296,2165662;328,9749674;358,2345185;302,8621582;322,7944413;308,8877504;393,1346488;365,5106544;337,6628747;413,0215646
