DEPADM;DEPBOL;NOMEDEPBOL;CODRMET;CODMUN;MUN;SERIE_ANO;COD_PER;PERIODO;CO_COMP;DS_COMP;MEDPROF
1;1;Rede Estadual;5;236;CACONDE;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,2
1;1;Rede Estadual;5;236;CACONDE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;198,5
1;1;Rede Estadual;5;236;CACONDE;5º Ano EF;9;GERAL;2;MATEMÁTICA;198,5
1;1;Rede Estadual;5;236;CACONDE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;253,9
1;1;Rede Estadual;5;236;CACONDE;9º Ano EF;2;TARDE;2;MATEMÁTICA;242,8
1;1;Rede Estadual;5;236;CACONDE;9º Ano EF;9;GERAL;2;MATEMÁTICA;253
1;1;Rede Estadual;5;237;CAFELANDIA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;164,8
1;1;Rede Estadual;5;237;CAFELANDIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;136,3
1;1;Rede Estadual;5;237;CAFELANDIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;145,8
1;1;Rede Estadual;5;237;CAFELANDIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;225,4
1;1;Rede Estadual;5;237;CAFELANDIA;5º Ano EF;2;TARDE;2;MATEMÁTICA;182
1;1;Rede Estadual;5;237;CAFELANDIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;203,7
1;1;Rede Estadual;5;237;CAFELANDIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;244,4
1;1;Rede Estadual;5;237;CAFELANDIA;9º Ano EF;2;TARDE;2;MATEMÁTICA;223,6
1;1;Rede Estadual;5;237;CAFELANDIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;242
1;1;Rede Estadual;5;238;CAIABU;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;259,3
1;1;Rede Estadual;5;238;CAIABU;9º Ano EF;9;GERAL;2;MATEMÁTICA;259,3
1;1;Rede Estadual;1;239;CAIEIRAS;2º Ano EF;2;TARDE;2;MATEMÁTICA;202,2
1;1;Rede Estadual;1;239;CAIEIRAS;2º Ano EF;9;GERAL;2;MATEMÁTICA;202,2
1;1;Rede Estadual;1;239;CAIEIRAS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;195,3
1;1;Rede Estadual;1;239;CAIEIRAS;5º Ano EF;2;TARDE;2;MATEMÁTICA;197,6
1;1;Rede Estadual;1;239;CAIEIRAS;5º Ano EF;9;GERAL;2;MATEMÁTICA;196,7
1;1;Rede Estadual;1;239;CAIEIRAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,7
1;1;Rede Estadual;1;239;CAIEIRAS;9º Ano EF;2;TARDE;2;MATEMÁTICA;256,8
1;1;Rede Estadual;1;239;CAIEIRAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,1
1;1;Rede Estadual;5;240;CAIUA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;261
1;1;Rede Estadual;5;240;CAIUA;9º Ano EF;9;GERAL;2;MATEMÁTICA;261
1;1;Rede Estadual;1;241;CAJAMAR;9º Ano EF;2;TARDE;2;MATEMÁTICA;225,5
1;1;Rede Estadual;1;241;CAJAMAR;9º Ano EF;9;GERAL;2;MATEMÁTICA;225,5
1;1;Rede Estadual;6;243;CAJURU;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,4
1;1;Rede Estadual;6;243;CAJURU;9º Ano EF;2;TARDE;2;MATEMÁTICA;230,8
1;1;Rede Estadual;6;243;CAJURU;9º Ano EF;9;GERAL;2;MATEMÁTICA;236,7
1;1;Rede Estadual;3;244;CAMPINAS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;176,8
1;1;Rede Estadual;3;244;CAMPINAS;2º Ano EF;2;TARDE;2;MATEMÁTICA;175
1;1;Rede Estadual;3;244;CAMPINAS;2º Ano EF;9;GERAL;2;MATEMÁTICA;175,7
1;1;Rede Estadual;3;244;CAMPINAS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;216,2
1;1;Rede Estadual;3;244;CAMPINAS;5º Ano EF;2;TARDE;2;MATEMÁTICA;212,5
1;1;Rede Estadual;3;244;CAMPINAS;5º Ano EF;9;GERAL;2;MATEMÁTICA;214,8
1;1;Rede Estadual;3;244;CAMPINAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,3
1;1;Rede Estadual;3;244;CAMPINAS;9º Ano EF;2;TARDE;2;MATEMÁTICA;246
1;1;Rede Estadual;3;244;CAMPINAS;9º Ano EF;3;NOITE;2;MATEMÁTICA;227,5
1;1;Rede Estadual;3;244;CAMPINAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;244,5
1;1;Rede Estadual;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;250,2
1;1;Rede Estadual;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,2
1;1;Rede Estadual;5;247;CAMPOS NOVOS PAULISTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,9
1;1;Rede Estadual;5;247;CAMPOS NOVOS PAULISTA;9º Ano EF;2;TARDE;2;MATEMÁTICA;255,6
1;1;Rede Estadual;5;247;CAMPOS NOVOS PAULISTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;251
1;1;Rede Estadual;5;248;CANANEIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,2
1;1;Rede Estadual;5;248;CANANEIA;9º Ano EF;2;TARDE;2;MATEMÁTICA;239,4
1;1;Rede Estadual;5;248;CANANEIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,3
1;1;Rede Estadual;5;249;CANDIDO MOTA;2º Ano EF;2;TARDE;2;MATEMÁTICA;160,6
1;1;Rede Estadual;5;249;CANDIDO MOTA;2º Ano EF;9;GERAL;2;MATEMÁTICA;160,6
1;1;Rede Estadual;5;249;CANDIDO MOTA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;256,5
1;1;Rede Estadual;5;249;CANDIDO MOTA;5º Ano EF;2;TARDE;2;MATEMÁTICA;216,6
1;1;Rede Estadual;5;249;CANDIDO MOTA;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,4
1;1;Rede Estadual;5;249;CANDIDO MOTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,7
1;1;Rede Estadual;5;249;CANDIDO MOTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,7
1;1;Rede Estadual;5;251;CAPAO BONITO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,2
1;1;Rede Estadual;5;251;CAPAO BONITO;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,2
1;1;Rede Estadual;5;253;CAPIVARI;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,4
1;1;Rede Estadual;5;253;CAPIVARI;9º Ano EF;2;TARDE;2;MATEMÁTICA;238,6
1;1;Rede Estadual;5;253;CAPIVARI;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,1
1;1;Rede Estadual;4;254;CARAGUATATUBA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;242,3
1;1;Rede Estadual;4;254;CARAGUATATUBA;9º Ano EF;2;TARDE;2;MATEMÁTICA;253,1
1;1;Rede Estadual;4;254;CARAGUATATUBA;9º Ano EF;9;GERAL;2;MATEMÁTICA;244,9
1;1;Rede Estadual;1;255;CARAPICUIBA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;178,6
1;1;Rede Estadual;1;255;CARAPICUIBA;2º Ano EF;2;TARDE;2;MATEMÁTICA;158,1
1;1;Rede Estadual;1;255;CARAPICUIBA;2º Ano EF;9;GERAL;2;MATEMÁTICA;162,3
1;1;Rede Estadual;1;255;CARAPICUIBA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;205,3
1;1;Rede Estadual;1;255;CARAPICUIBA;5º Ano EF;2;TARDE;2;MATEMÁTICA;204,4
1;1;Rede Estadual;1;255;CARAPICUIBA;5º Ano EF;9;GERAL;2;MATEMÁTICA;205,2
1;1;Rede Estadual;1;255;CARAPICUIBA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;242
1;1;Rede Estadual;1;255;CARAPICUIBA;9º Ano EF;2;TARDE;2;MATEMÁTICA;243,1
1;1;Rede Estadual;1;255;CARAPICUIBA;9º Ano EF;9;GERAL;2;MATEMÁTICA;242,2
1;1;Rede Estadual;5;256;CARDOSO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;232,9
1;1;Rede Estadual;5;256;CARDOSO;2º Ano EF;9;GERAL;2;MATEMÁTICA;232,9
1;1;Rede Estadual;5;256;CARDOSO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;249,9
1;1;Rede Estadual;5;256;CARDOSO;5º Ano EF;9;GERAL;2;MATEMÁTICA;249,9
1;1;Rede Estadual;5;256;CARDOSO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;267,2
1;1;Rede Estadual;5;256;CARDOSO;9º Ano EF;9;GERAL;2;MATEMÁTICA;267,2
1;1;Rede Estadual;5;257;CASA BRANCA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;241,7
1;1;Rede Estadual;5;257;CASA BRANCA;9º Ano EF;2;TARDE;2;MATEMÁTICA;232,7
1;1;Rede Estadual;5;257;CASA BRANCA;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,7
1;1;Rede Estadual;5;259;CASTILHO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,5
1;1;Rede Estadual;5;259;CASTILHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,5
1;1;Rede Estadual;5;260;CATANDUVA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;240,5
1;1;Rede Estadual;5;260;CATANDUVA;9º Ano EF;2;TARDE;2;MATEMÁTICA;259,3
1;1;Rede Estadual;5;260;CATANDUVA;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,3
1;1;Rede Estadual;5;261;CATIGUA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;249,6
1;1;Rede Estadual;5;261;CATIGUA;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,6
1;1;Rede Estadual;5;263;CERQUEIRA CESAR;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248
1;1;Rede Estadual;5;263;CERQUEIRA CESAR;9º Ano EF;9;GERAL;2;MATEMÁTICA;248
1;1;Rede Estadual;5;266;CHARQUEADA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;249,1
1;1;Rede Estadual;5;266;CHARQUEADA;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,1
1;1;Rede Estadual;5;267;CLEMENTINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;249,4
1;1;Rede Estadual;5;267;CLEMENTINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,4
1;1;Rede Estadual;5;270;CONCHAL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;258,9
1;1;Rede Estadual;5;270;CONCHAL;9º Ano EF;2;TARDE;2;MATEMÁTICA;268,8
1;1;Rede Estadual;5;270;CONCHAL;9º Ano EF;9;GERAL;2;MATEMÁTICA;261,3
1;1;Rede Estadual;5;271;CONCHAS;9º Ano EF;2;TARDE;2;MATEMÁTICA;232,6
1;1;Rede Estadual;5;271;CONCHAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;232,6
1;1;Rede Estadual;5;272;CORDEIROPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,7
1;1;Rede Estadual;5;272;CORDEIROPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,7
1;1;Rede Estadual;5;273;COROADOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;230,4
1;1;Rede Estadual;5;273;COROADOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;230,4
1;1;Rede Estadual;5;274;CORONEL MACEDO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;249,8
1;1;Rede Estadual;5;274;CORONEL MACEDO;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,8
1;1;Rede Estadual;3;276;COSMOPOLIS;9º Ano EF;2;TARDE;2;MATEMÁTICA;248,6
1;1;Rede Estadual;3;276;COSMOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,6
1;1;Rede Estadual;5;277;COSMORAMA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;243
1;1;Rede Estadual;5;277;COSMORAMA;9º Ano EF;9;GERAL;2;MATEMÁTICA;243
1;1;Rede Estadual;1;278;COTIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;149,5
1;1;Rede Estadual;1;278;COTIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;149,5
1;1;Rede Estadual;1;278;COTIA;5º Ano EF;2;TARDE;2;MATEMÁTICA;170,2
1;1;Rede Estadual;1;278;COTIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;170,2
1;1;Rede Estadual;1;278;COTIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,6
1;1;Rede Estadual;1;278;COTIA;9º Ano EF;2;TARDE;2;MATEMÁTICA;240,5
1;1;Rede Estadual;1;278;COTIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,1
1;1;Rede Estadual;6;279;CRAVINHOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;239,6
1;1;Rede Estadual;6;279;CRAVINHOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;231
1;1;Rede Estadual;6;279;CRAVINHOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;238
1;1;Rede Estadual;5;281;CRUZALIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;254,9
1;1;Rede Estadual;5;281;CRUZALIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,9
1;1;Rede Estadual;4;282;CRUZEIRO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247
1;1;Rede Estadual;4;282;CRUZEIRO;9º Ano EF;2;TARDE;2;MATEMÁTICA;244,1
1;1;Rede Estadual;4;282;CRUZEIRO;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,3
1;1;Rede Estadual;2;283;CUBATAO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;156,8
1;1;Rede Estadual;2;283;CUBATAO;2º Ano EF;2;TARDE;2;MATEMÁTICA;174,8
1;1;Rede Estadual;2;283;CUBATAO;2º Ano EF;9;GERAL;2;MATEMÁTICA;168,7
1;1;Rede Estadual;2;283;CUBATAO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;207,6
1;1;Rede Estadual;2;283;CUBATAO;5º Ano EF;2;TARDE;2;MATEMÁTICA;225,1
1;1;Rede Estadual;2;283;CUBATAO;5º Ano EF;9;GERAL;2;MATEMÁTICA;212,9
1;1;Rede Estadual;2;283;CUBATAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;257,6
1;1;Rede Estadual;2;283;CUBATAO;9º Ano EF;2;TARDE;2;MATEMÁTICA;238,2
1;1;Rede Estadual;2;283;CUBATAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,6
1;1;Rede Estadual;4;284;CUNHA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;243,3
1;1;Rede Estadual;4;284;CUNHA;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,3
1;1;Rede Estadual;1;286;DIADEMA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;199,1
1;1;Rede Estadual;1;286;DIADEMA;2º Ano EF;2;TARDE;2;MATEMÁTICA;174
1;1;Rede Estadual;1;286;DIADEMA;2º Ano EF;9;GERAL;2;MATEMÁTICA;177,2
1;1;Rede Estadual;1;286;DIADEMA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;222,1
1;1;Rede Estadual;1;286;DIADEMA;5º Ano EF;2;TARDE;2;MATEMÁTICA;207,2
1;1;Rede Estadual;1;286;DIADEMA;5º Ano EF;9;GERAL;2;MATEMÁTICA;220,6
1;1;Rede Estadual;1;286;DIADEMA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;244,3
1;1;Rede Estadual;1;286;DIADEMA;9º Ano EF;2;TARDE;2;MATEMÁTICA;242,6
1;1;Rede Estadual;1;286;DIADEMA;9º Ano EF;9;GERAL;2;MATEMÁTICA;244,3
1;1;Rede Estadual;5;287;DIVINOLANDIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;267,6
1;1;Rede Estadual;5;287;DIVINOLANDIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;267,6
1;1;Rede Estadual;5;288;DOBRADA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;168,1
1;1;Rede Estadual;5;288;DOBRADA;2º Ano EF;2;TARDE;2;MATEMÁTICA;226,3
1;1;Rede Estadual;5;288;DOBRADA;2º Ano EF;9;GERAL;2;MATEMÁTICA;195,9
1;1;Rede Estadual;5;288;DOBRADA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;237,2
1;1;Rede Estadual;5;288;DOBRADA;5º Ano EF;2;TARDE;2;MATEMÁTICA;235,4
1;1;Rede Estadual;5;288;DOBRADA;5º Ano EF;9;GERAL;2;MATEMÁTICA;236,5
1;1;Rede Estadual;5;288;DOBRADA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;233,4
1;1;Rede Estadual;5;288;DOBRADA;9º Ano EF;9;GERAL;2;MATEMÁTICA;233,4
1;1;Rede Estadual;5;289;DOIS CORREGOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;234,7
1;1;Rede Estadual;5;289;DOIS CORREGOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;227
1;1;Rede Estadual;5;289;DOIS CORREGOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;232,3
1;1;Rede Estadual;5;290;DOLCINOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;265,4
1;1;Rede Estadual;5;290;DOLCINOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;265,4
1;1;Rede Estadual;5;292;DRACENA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;262
1;1;Rede Estadual;5;292;DRACENA;9º Ano EF;2;TARDE;2;MATEMÁTICA;232,5
1;1;Rede Estadual;5;292;DRACENA;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,2
1;1;Rede Estadual;5;293;DUARTINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;237,2
1;1;Rede Estadual;5;293;DUARTINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;237,2
1;1;Rede Estadual;5;295;ECHAPORA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;243,6
1;1;Rede Estadual;5;295;ECHAPORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,6
1;1;Rede Estadual;5;296;ELDORADO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;244
1;1;Rede Estadual;5;296;ELDORADO;9º Ano EF;2;TARDE;2;MATEMÁTICA;246,7
1;1;Rede Estadual;5;296;ELDORADO;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,2
1;1;Rede Estadual;1;298;EMBU DAS ARTES;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;189,9
1;1;Rede Estadual;1;298;EMBU DAS ARTES;2º Ano EF;2;TARDE;2;MATEMÁTICA;167
1;1;Rede Estadual;1;298;EMBU DAS ARTES;2º Ano EF;9;GERAL;2;MATEMÁTICA;170
1;1;Rede Estadual;1;298;EMBU DAS ARTES;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;212,4
1;1;Rede Estadual;1;298;EMBU DAS ARTES;5º Ano EF;2;TARDE;2;MATEMÁTICA;211,5
1;1;Rede Estadual;1;298;EMBU DAS ARTES;5º Ano EF;9;GERAL;2;MATEMÁTICA;212
1;1;Rede Estadual;1;298;EMBU DAS ARTES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;242,7
1;1;Rede Estadual;1;298;EMBU DAS ARTES;9º Ano EF;2;TARDE;2;MATEMÁTICA;244,8
1;1;Rede Estadual;1;298;EMBU DAS ARTES;9º Ano EF;9;GERAL;2;MATEMÁTICA;242,9
1;1;Rede Estadual;1;299;EMBU-GUACU;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;183,2
1;1;Rede Estadual;1;299;EMBU-GUACU;2º Ano EF;2;TARDE;2;MATEMÁTICA;179,4
1;1;Rede Estadual;1;299;EMBU-GUACU;2º Ano EF;9;GERAL;2;MATEMÁTICA;181,8
1;1;Rede Estadual;1;299;EMBU-GUACU;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;225,8
1;1;Rede Estadual;1;299;EMBU-GUACU;5º Ano EF;2;TARDE;2;MATEMÁTICA;216,9
1;1;Rede Estadual;1;299;EMBU-GUACU;5º Ano EF;9;GERAL;2;MATEMÁTICA;222,2
1;1;Rede Estadual;1;299;EMBU-GUACU;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;242,5
1;1;Rede Estadual;1;299;EMBU-GUACU;9º Ano EF;2;TARDE;2;MATEMÁTICA;240,8
1;1;Rede Estadual;1;299;EMBU-GUACU;9º Ano EF;9;GERAL;2;MATEMÁTICA;242
1;1;Rede Estadual;5;300;ESTRELA DO NORTE;9º Ano EF;2;TARDE;2;MATEMÁTICA;239,5
1;1;Rede Estadual;5;300;ESTRELA DO NORTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,5
1;1;Rede Estadual;5;301;ESTRELA D'OESTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,3
1;1;Rede Estadual;5;301;ESTRELA D'OESTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,3
1;1;Rede Estadual;5;302;FARTURA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;270,6
1;1;Rede Estadual;5;302;FARTURA;9º Ano EF;2;TARDE;2;MATEMÁTICA;254,8
1;1;Rede Estadual;5;302;FARTURA;9º Ano EF;9;GERAL;2;MATEMÁTICA;267,5
1;1;Rede Estadual;5;304;FERNANDOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;188,8
1;1;Rede Estadual;5;304;FERNANDOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;188,8
1;1;Rede Estadual;5;304;FERNANDOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;241,4
1;1;Rede Estadual;5;304;FERNANDOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;241,4
1;1;Rede Estadual;5;304;FERNANDOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;262,2
1;1;Rede Estadual;5;304;FERNANDOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,2
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;244,2
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;235,9
1;1;Rede Estadual;1;305;FERRAZ DE VASCONCELOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,4
1;1;Rede Estadual;5;307;FLOREAL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;263,2
1;1;Rede Estadual;5;307;FLOREAL;9º Ano EF;9;GERAL;2;MATEMÁTICA;263,2
1;1;Rede Estadual;5;308;FLORIDA PAULISTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;246,4
1;1;Rede Estadual;5;308;FLORIDA PAULISTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,4
1;1;Rede Estadual;5;309;FLORINEA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;197,2
1;1;Rede Estadual;5;309;FLORINEA;2º Ano EF;2;TARDE;2;MATEMÁTICA;121,7
1;1;Rede Estadual;5;309;FLORINEA;2º Ano EF;9;GERAL;2;MATEMÁTICA;156,2
1;1;Rede Estadual;5;309;FLORINEA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;227,2
1;1;Rede Estadual;5;309;FLORINEA;5º Ano EF;2;TARDE;2;MATEMÁTICA;219,1
1;1;Rede Estadual;5;309;FLORINEA;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,4
1;1;Rede Estadual;5;309;FLORINEA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;241,3
1;1;Rede Estadual;5;309;FLORINEA;9º Ano EF;9;GERAL;2;MATEMÁTICA;241,3
1;1;Rede Estadual;5;310;FRANCA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;193
1;1;Rede Estadual;5;310;FRANCA;2º Ano EF;2;TARDE;2;MATEMÁTICA;193,1
1;1;Rede Estadual;5;310;FRANCA;2º Ano EF;9;GERAL;2;MATEMÁTICA;193
1;1;Rede Estadual;5;310;FRANCA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;240,6
1;1;Rede Estadual;5;310;FRANCA;5º Ano EF;2;TARDE;2;MATEMÁTICA;246,7
1;1;Rede Estadual;5;310;FRANCA;5º Ano EF;9;GERAL;2;MATEMÁTICA;241,9
1;1;Rede Estadual;5;310;FRANCA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;256,6
1;1;Rede Estadual;5;310;FRANCA;9º Ano EF;2;TARDE;2;MATEMÁTICA;244,5
1;1;Rede Estadual;5;310;FRANCA;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,7
1;1;Rede Estadual;1;311;FRANCISCO MORATO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,5
1;1;Rede Estadual;1;311;FRANCISCO MORATO;2º Ano EF;2;TARDE;2;MATEMÁTICA;222,6
1;1;Rede Estadual;1;311;FRANCISCO MORATO;2º Ano EF;9;GERAL;2;MATEMÁTICA;223,6
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;205,1
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;2;TARDE;2;MATEMÁTICA;224,5
1;1;Rede Estadual;1;311;FRANCISCO MORATO;5º Ano EF;9;GERAL;2;MATEMÁTICA;213,6
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;241
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;2;TARDE;2;MATEMÁTICA;232,6
1;1;Rede Estadual;1;311;FRANCISCO MORATO;9º Ano EF;9;GERAL;2;MATEMÁTICA;240
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;166,7
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;2º Ano EF;2;TARDE;2;MATEMÁTICA;154,5
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;2º Ano EF;9;GERAL;2;MATEMÁTICA;160,4
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;180,8
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;2;TARDE;2;MATEMÁTICA;208,1
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;5º Ano EF;9;GERAL;2;MATEMÁTICA;195,8
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,9
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;2;TARDE;2;MATEMÁTICA;228,9
1;1;Rede Estadual;1;312;FRANCO DA ROCHA;9º Ano EF;9;GERAL;2;MATEMÁTICA;237,7
1;1;Rede Estadual;5;313;GABRIEL MONTEIRO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;280,4
1;1;Rede Estadual;5;313;GABRIEL MONTEIRO;9º Ano EF;9;GERAL;2;MATEMÁTICA;280,4
