CD_ALUNO;NOMEDEP;RegiaoMetropolitana;DE;MUN;TIPOCLASSE;SERIE_ANO;SEXO;PERIODO;DEF1;DEF2;DEF3;DEF4;DEF5;TOTAL_PONTO_LP;TOTAL_PONTO_MAT;TOTAL_PONTO_CIE;profic_lp;profic_mat;profic_cie;nivel_profic_lp;nivel_profic_mat;nivel_profic_cie
20056267;ESTADUAL-SE;Região Metropolitana de São Paulo;CARAPICUIBA;CARAPICUIBA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20057260;ESTADUAL-SE;Interior;ITAPETININGA;ITAPETININGA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;5;8;5;191;211;179;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20057896;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;F;TARDE;NULL;NULL;NULL;NULL;NULL;7;10;6;218;275;209;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20057920;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;SAO VICENTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;5;9;7;206;279;215;Abaixo do Básico;Básico;Abaixo do Básico
20057953;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;F;TARDE;NULL;NULL;NULL;NULL;NULL;7;8;2;201;233;172;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20058477;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;16;7;200;333;264;Abaixo do Básico;Básico;Abaixo do Básico
20060325;ESTADUAL-SE;Interior;JUNDIAI;JUNDIAI;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;13;10;11;258;266;291;Básico;Abaixo do Básico;Básico
20060430;ESTADUAL-SE;Região Metropolitana de Campinas;AMERICANA;SANTA BARBARA D'OESTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;178,2;NULL;NULL;Abaixo do Básico
20060589;ESTADUAL-SE;Região Metropolitana de Campinas;AMERICANA;AMERICANA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11;NULL;NULL;313,1;NULL;NULL;Básico
20060698;ESTADUAL-SE;Interior;SAO CARLOS;DESCALVADO;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;7;7;NULL;198;217;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20062822;ESTADUAL-SE;Região Metropolitana de São Paulo;SUL 2;SAO PAULO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;8;8;10;222;259;282;Abaixo do Básico;Abaixo do Básico;Básico
20063886;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;8;8;5;227;264;223;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20064149;ESTADUAL-SE;Região Metropolitana de São Paulo;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;EM-3ª série;F;TARDE;NULL;NULL;NULL;NULL;NULL;10;10;7;248;242;225;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20064184;ESTADUAL-SE;Interior;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;26;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20064214;ESTADUAL-SE;Interior;PIRAJU;PIRAJU;26;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;16;4;9;282;206;283;Básico;Abaixo do Básico;Básico
20064421;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20065049;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;IPIGUA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20065215;ESTADUAL-SE;Interior;PIRASSUNUNGA;PORTO FERREIRA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;11;17;11;262;337;318;Básico;Básico;Básico
20065611;ESTADUAL-OUT;Região Metropolitana do Vale do Paraíba e Litoral Norte;GUARATINGUETA;CACHOEIRA PAULISTA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;10;4;8;252;221;239;Básico;Abaixo do Básico;Abaixo do Básico
20065719;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;11;NULL;NULL;NULL;NULL;3;4;2;190;190;179;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20066064;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20066106;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20066335;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;7;7;186;265;231;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20068166;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;8;4;15;247;205;331;Abaixo do Básico;Abaixo do Básico;Básico
20068958;ESTADUAL-SE;Região Metropolitana de Campinas;CAPIVARI;INDAIATUBA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;9;8;11;249;248;274;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20069311;ESTADUAL-SE;Interior;PIRACICABA;PIRACICABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;215,5;NULL;NULL;Abaixo do Básico
20069667;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20069816;ESTADUAL-SE;Interior;JOSE BONIFACIO;PLANALTO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20069927;ESTADUAL-SE;Região Metropolitana de Campinas;CAPIVARI;INDAIATUBA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;14;7;10;277;243;274;Básico;Abaixo do Básico;Abaixo do Básico
20069959;ESTADUAL-SE;Região Metropolitana de São Paulo;LESTE 2;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20070819;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20071467;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20071851;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;4;4;NULL;177;167;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20071869;ESTADUAL-SE;Região Metropolitana de Ribeirão Preto;RIBEIRAO PRETO;RIBEIRAO PRETO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;3;4;11;192;214;237;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20071889;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;11;3;NULL;244;214;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20072175;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20074644;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;17;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;9;3;7;238;224;256;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20074812;ESTADUAL-SE;Região Metropolitana de São Paulo;SUL 1;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;13;10;7;269;269;278;Básico;Abaixo do Básico;Básico
20077242;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;15;10;5;285;261;217;Básico;Abaixo do Básico;Abaixo do Básico
20077288;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;12;15;222;300;330;Abaixo do Básico;Básico;Básico
20077328;ESTADUAL-SE;Região Metropolitana de São Paulo;CAIEIRAS;MAIRIPORA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;10;14;6;257;308;234;Básico;Básico;Abaixo do Básico
20078190;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;17;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9;NULL;NULL;245;NULL;NULL;Abaixo do Básico
20078239;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;11;NULL;NULL;NULL;NULL;4;2;2;191;177;170;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20078241;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;0;EM-3ª série;M;NOITE;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20078870;ESTADUAL-SE;Região Metropolitana de São Paulo;SUL 1;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20079738;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;6;5;5;209;229;239;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20079792;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;EM-3ª série;F;TARDE;11;NULL;NULL;NULL;NULL;6;2;6;178;182;226;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20079814;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPECERICA DA SERRA;JUQUITIBA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;0;2;2;145;166;173;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20080485;ESTADUAL-SE;Região Metropolitana de São Paulo;SUZANO;SUZANO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;7;1;163;253;188;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20080690;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;ITAPEVI;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;20;6;9;324;240;274;Adequado;Abaixo do Básico;Abaixo do Básico
20080790;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20080899;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20081689;MUNICIPAL;Região Metropolitana do Vale do Paraíba e Litoral Norte;CARAGUATATUBA;UBATUBA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;10;5;187;260;189;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20081983;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;5;6;185;193;169;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20083305;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;BARUERI;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20083833;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;11;8;4;249;252;211;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20083839;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS SUL;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20083850;ESTADUAL-SE;Região Metropolitana de São Paulo;LESTE 3;SAO PAULO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20083877;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20083990;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20084230;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;11;NULL;NULL;NULL;NULL;2;5;3;174;201;190;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20084390;ESTADUAL-SE;Região Metropolitana de São Paulo;NORTE 2;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;17;8;8;308;236;279;Adequado;Abaixo do Básico;Básico
20084676;ESTADUAL-SE;Interior;CAPIVARI;RIO DAS PEDRAS;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;10;7;4;251;252;190;Básico;Abaixo do Básico;Abaixo do Básico
20085235;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;TARDE;21;NULL;NULL;NULL;NULL;10;4;8;241;247;235;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20088549;ESTADUAL-SE;Região Metropolitana de São Paulo;CENTRO SUL;SAO PAULO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;3;5;7;181;194;231;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20089895;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20089914;ESTADUAL-SE;Região Metropolitana de São Paulo;SUL 2;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20092466;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;26;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;NULL;NULL;259,6;NULL;NULL;Abaixo do Básico
20092513;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20092551;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;26;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20092569;ESTADUAL-OUT;Interior;BOTUCATU;BOTUCATU;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;9;14;13;233;318;329;Abaixo do Básico;Básico;Básico
20094585;ESTADUAL-SE;Região Metropolitana de Campinas;CAPIVARI;INDAIATUBA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;3;6;6;167;196;233;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20094763;ESTADUAL-SE;Região Metropolitana de Campinas;AMERICANA;SANTA BARBARA D'OESTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20097547;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;4;6;7;173;223;253;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20097566;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;5;4;9;220;248;239;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20097572;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;231,2;NULL;NULL;Abaixo do Básico
20097580;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20098115;ESTADUAL-SE;Região Metropolitana de Ribeirão Preto;SAO JOAO DA BOA VISTA;MOCOCA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;11;5;13;267;221;312;Básico;Abaixo do Básico;Básico
20098428;ESTADUAL-OUT;Região Metropolitana de Ribeirão Preto;SAO JOAO DA BOA VISTA;MOCOCA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20099677;ESTADUAL-SE;Interior;PRESIDENTE PRUDENTE;PIRAPOZINHO;0;EM-3ª série;F;MANHÃ;11;NULL;NULL;NULL;NULL;6;6;3;180;213;202;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20100541;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20101394;ESTADUAL-SE;Região Metropolitana de Campinas;CAPIVARI;MONTE MOR;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20104354;ESTADUAL-SE;Interior;BARRETOS;OLIMPIA;0;9º Ano EF;F;MANHÃ;11;NULL;NULL;NULL;NULL;18;16;17;256;287;298;Básico;Básico;Básico
20105036;ESTADUAL-SE;Região Metropolitana de São Paulo;LESTE 1;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20105089;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20105100;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;8;10;5;227;275;220;Abaixo do Básico;Básico;Abaixo do Básico
20105114;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;9;12;11;245;281;301;Abaixo do Básico;Básico;Básico
20105419;ESTADUAL-SE;Região Metropolitana de São Paulo;CARAPICUIBA;CARAPICUIBA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;16;7;8;299;258;241;Básico;Abaixo do Básico;Abaixo do Básico
20105647;ESTADUAL-SE;Interior;ARARAQUARA;ARARAQUARA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20105827;ESTADUAL-SE;Interior;ARARAQUARA;ARARAQUARA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;18;14;14;305;303;343;Adequado;Básico;Básico
20106441;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PERUIBE;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20107264;ESTADUAL-SE;Região Metropolitana de Campinas;AMERICANA;SANTA BARBARA D'OESTE;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;12;10;10;246;283;273;Abaixo do Básico;Básico;Abaixo do Básico
20107402;ESTADUAL-SE;Região Metropolitana de Sorocaba;ITU;CERQUILHO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;20;12;15;341;305;345;Adequado;Básico;Básico
20107414;ESTADUAL-SE;Região Metropolitana de São Paulo;SANTO ANDRE;SANTO ANDRE;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;11;10;6;266;302;245;Básico;Básico;Abaixo do Básico
20108013;ESTADUAL-SE;Região Metropolitana de Sorocaba;SAO ROQUE;IBIUNA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;12;NULL;195;277;NULL;Abaixo do Básico;Básico;NULL
20109196;ESTADUAL-SE;Região Metropolitana de Sorocaba;SAO ROQUE;IBIUNA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20110133;ESTADUAL-SE;Interior;PIRASSUNUNGA;ARARAS;17;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20110237;ESTADUAL-SE;Região Metropolitana de Sorocaba;SAO ROQUE;IBIUNA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;12;8;15;269;257;343;Básico;Abaixo do Básico;Básico
20110685;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;4;7;NULL;178;240;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20111171;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20111405;ESTADUAL-SE;Interior;BAURU;BAURU;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20111644;ESTADUAL-SE;Interior;BAURU;BAURU;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20112152;ESTADUAL-SE;Região Metropolitana de São Paulo;SUL 1;SAO PAULO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;2;NULL;193;199;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20113195;ESTADUAL-SE;Interior;BIRIGUI;BIRIGUI;0;9º Ano EF;F;TARDE;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20113360;ESTADUAL-SE;Interior;PIRASSUNUNGA;PIRASSUNUNGA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;12;11;5;264;283;253;Básico;Básico;Abaixo do Básico
20113382;ESTADUAL-SE;Interior;PIRASSUNUNGA;PIRASSUNUNGA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;10;6;NULL;252;245;NULL;Básico;Abaixo do Básico;NULL
20115388;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;3;6;6;155;233;215;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20119057;ESTADUAL-SE;Interior;BOTUCATU;BOTUCATU;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20119664;ESTADUAL-SE;Interior;BAURU;BAURU;0;EM-3ª série;M;MANHÃ;1;3;11;NULL;NULL;6;4;4;219;223;162;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20121162;ESTADUAL-SE;Interior;PIRACICABA;PIRACICABA;0;EM-3ª série;F;TARDE;NULL;NULL;NULL;NULL;NULL;18;7;11;314;266;302;Adequado;Abaixo do Básico;Básico
20121728;ESTADUAL-SE;Interior;PIRACICABA;PIRACICABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20123270;ESTADUAL-SE;Interior;PIRACICABA;PIRACICABA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;8;4;NULL;252;228;NULL;Básico;Abaixo do Básico;NULL
20124426;ESTADUAL-SE;Interior;ITU;CABREUVA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;17;11;12;299;299;279;Básico;Básico;Básico
20125191;ESTADUAL-SE;Interior;SAO JOAQUIM DA BARRA;ARAMINA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;3;8;3;182;255;194;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
